Secondary_School_URN,Secondary_School_Name,Total_SecSchool_Pupils,Secondary2LSOA_Flow_No.,LSOA_CODE,LSOA_NAME,Pupil_count
100053,Acland Burghley School,761,Sec2LSOA_Flow31,E01000905,Camden 012D,7
100053,Acland Burghley School,761,Sec2LSOA_Flow32,E01000909,Camden 001C,7
100053,Acland Burghley School,761,Sec2LSOA_Flow33,E01002772,Islington 002F,7
100053,Acland Burghley School,761,Sec2LSOA_Flow34,E01000892,Camden 006D,6
100053,Acland Burghley School,761,Sec2LSOA_Flow35,E01002760,Islington 002E,6
100053,Acland Burghley School,761,Sec2LSOA_Flow36,E01002787,Islington 010E,6
100053,Acland Burghley School,761,Sec2LSOA_Flow37,E01000858,Camden 018B,5
100053,Acland Burghley School,761,Sec2LSOA_Flow38,E01000876,Camden 013B,5
100053,Acland Burghley School,761,Sec2LSOA_Flow39,E01000888,Camden 006C,5
100053,Acland Burghley School,761,Sec2LSOA_Flow40,E01000891,Camden 007C,5
100053,Acland Burghley School,761,Sec2LSOA_Flow41,E01002733,Islington 007C,5
100053,Acland Burghley School,761,Sec2LSOA_Flow42,E01002737,Islington 005D,5
100053,Acland Burghley School,761,Sec2LSOA_Flow43,E01002751,Islington 005E,5
100053,Acland Burghley School,761,Sec2LSOA_Flow44,E01002759,Islington 002D,5
100053,Acland Burghley School,761,Sec2LSOA_Flow45,E01002773,Islington 004D,5
100053,Acland Burghley School,761,Sec2LSOA_Flow46,E01000856,Camden 019A,4
100053,Acland Burghley School,761,Sec2LSOA_Flow47,E01000864,Camden 015A,4
100053,Acland Burghley School,761,Sec2LSOA_Flow48,E01000867,Camden 015C,4
100053,Acland Burghley School,761,Sec2LSOA_Flow49,E01000868,Camden 015D,4
100053,Acland Burghley School,761,Sec2LSOA_Flow50,E01000927,Camden 007F,4
100053,Acland Burghley School,761,Sec2LSOA_Flow51,E01000957,Camden 019C,4
100053,Acland Burghley School,761,Sec2LSOA_Flow52,E01000958,Camden 019D,4
100053,Acland Burghley School,761,Sec2LSOA_Flow53,E01000972,Camden 010D,4
100053,Acland Burghley School,761,Sec2LSOA_Flow54,E01002754,Islington 002B,4
100053,Acland Burghley School,761,Sec2LSOA_Flow55,E01002758,Islington 001C,4
100053,Acland Burghley School,761,Sec2LSOA_Flow56,E01033491,Islington 011H,4
100053,Acland Burghley School,761,Sec2LSOA_Flow57,E01000886,Camden 006A,3
100053,Acland Burghley School,761,Sec2LSOA_Flow58,E01000887,Camden 006B,3
100053,Acland Burghley School,761,Sec2LSOA_Flow59,E01000946,Camden 021B,3
100053,Acland Burghley School,761,Sec2LSOA_Flow60,E01000947,Camden 021C,3
100053,Acland Burghley School,761,Sec2LSOA_Flow61,E01000949,Camden 023C,3
100053,Acland Burghley School,761,Sec2LSOA_Flow62,E01000951,Camden 023E,3
100053,Acland Burghley School,761,Sec2LSOA_Flow63,E01000953,Camden 022B,3
100053,Acland Burghley School,761,Sec2LSOA_Flow64,E01000956,Camden 022E,3
100053,Acland Burghley School,761,Sec2LSOA_Flow65,E01002694,Islington 019A,3
100053,Acland Burghley School,761,Sec2LSOA_Flow66,E01002723,Islington 022C,3
100053,Acland Burghley School,761,Sec2LSOA_Flow67,E01002731,Islington 007B,3
100053,Acland Burghley School,761,Sec2LSOA_Flow68,E01002748,Islington 006C,3
100053,Acland Burghley School,761,Sec2LSOA_Flow69,E01002765,Islington 015D,3
100053,Acland Burghley School,761,Sec2LSOA_Flow70,E01002766,Islington 015E,3
100053,Acland Burghley School,761,Sec2LSOA_Flow71,E01002770,Islington 004B,3
100053,Acland Burghley School,761,Sec2LSOA_Flow72,E01002808,Islington 003D,3
100053,Acland Burghley School,761,Sec2LSOA_Flow73,E01002810,Islington 003F,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow1,E01000866,Camden 009A,38
100054,The Camden School for Girls,568,Sec2LSOA_Flow2,E01000869,Camden 015E,34
100054,The Camden School for Girls,568,Sec2LSOA_Flow3,E01000870,Camden 009B,28
100054,The Camden School for Girls,568,Sec2LSOA_Flow4,E01000925,Camden 009D,27
100054,The Camden School for Girls,568,Sec2LSOA_Flow5,E01000926,Camden 009E,26
100054,The Camden School for Girls,568,Sec2LSOA_Flow6,E01000867,Camden 015C,23
100054,The Camden School for Girls,568,Sec2LSOA_Flow7,E01000864,Camden 015A,20
100054,The Camden School for Girls,568,Sec2LSOA_Flow8,E01000865,Camden 015B,20
100054,The Camden School for Girls,568,Sec2LSOA_Flow9,E01000856,Camden 019A,19
100054,The Camden School for Girls,568,Sec2LSOA_Flow10,E01000957,Camden 019C,14
100054,The Camden School for Girls,568,Sec2LSOA_Flow11,E01000868,Camden 015D,14
100054,The Camden School for Girls,568,Sec2LSOA_Flow12,E01000927,Camden 007F,12
100054,The Camden School for Girls,568,Sec2LSOA_Flow13,E01000858,Camden 018B,9
100054,The Camden School for Girls,568,Sec2LSOA_Flow14,E01002766,Islington 015E,9
100054,The Camden School for Girls,568,Sec2LSOA_Flow15,E01000923,Camden 003D,9
100054,The Camden School for Girls,568,Sec2LSOA_Flow16,E01000924,Camden 009C,8
100054,The Camden School for Girls,568,Sec2LSOA_Flow17,E01000922,Camden 007E,7
100054,The Camden School for Girls,568,Sec2LSOA_Flow18,E01002769,Islington 008A,7
100054,The Camden School for Girls,568,Sec2LSOA_Flow19,E01002788,Islington 008C,7
100054,The Camden School for Girls,568,Sec2LSOA_Flow20,E01000863,Camden 021A,6
100054,The Camden School for Girls,568,Sec2LSOA_Flow21,E01002764,Islington 010A,6
100054,The Camden School for Girls,568,Sec2LSOA_Flow22,E01000861,Camden 019B,5
100054,The Camden School for Girls,568,Sec2LSOA_Flow23,E01000902,Camden 012B,5
100054,The Camden School for Girls,568,Sec2LSOA_Flow24,E01000948,Camden 021D,5
100054,The Camden School for Girls,568,Sec2LSOA_Flow25,E01002789,Islington 008D,5
100054,The Camden School for Girls,568,Sec2LSOA_Flow26,E01002774,Islington 004E,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow27,E01002762,Islington 011C,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow28,E01000958,Camden 019D,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow29,E01000952,Camden 022A,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow30,E01000928,Camden 003E,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow31,E01000921,Camden 003C,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow32,E01000909,Camden 001C,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow33,E01000908,Camden 001B,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow34,E01000907,Camden 001A,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow35,E01000889,Camden 007A,4
100054,The Camden School for Girls,568,Sec2LSOA_Flow36,E01002785,Islington 008B,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow37,E01002784,Islington 010C,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow38,E01002783,Islington 010B,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow39,E01002759,Islington 002D,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow40,E01002757,Islington 002C,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow41,E01000967,Camden 017D,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow42,E01000953,Camden 022B,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow43,E01000912,Camden 001D,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow44,E01000911,Camden 003B,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow45,E01000904,Camden 012C,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow46,E01000901,Camden 007D,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow47,E01000900,Camden 012A,3
100054,The Camden School for Girls,568,Sec2LSOA_Flow48,E01000892,Camden 006D,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow1,E01000953,Camden 022B,18
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow2,E01000954,Camden 022C,16
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow3,E01000956,Camden 022E,14
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow4,E01000944,Camden 023A,14
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow5,E01000951,Camden 023E,13
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow6,E01000915,Camden 027A,10
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow7,E01000952,Camden 022A,9
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow8,E01000919,Camden 028D,9
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow9,E01000945,Camden 023B,8
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow10,E01000955,Camden 022D,7
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow11,E01004670,Westminster 009A,7
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow12,E01000958,Camden 019D,6
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow13,E01000950,Camden 023D,6
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow14,E01033602,Westminster 009H,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow15,E01033601,Westminster 009G,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow16,E01002710,Islington 019D,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow17,E01000941,Camden 025C,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow18,E01000901,Camden 007D,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow19,E01000854,Camden 026D,5
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow20,E01004723,Westminster 005F,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow21,E01004761,Westminster 018D,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow22,E01032512,Westminster 010F,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow23,E01000866,Camden 009A,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow24,E01000905,Camden 012D,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow25,E01000917,Camden 027C,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow26,E01000918,Camden 028C,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow27,E01000935,Camden 020E,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow28,E01000937,Camden 025B,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow29,E01000949,Camden 023C,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow30,E01002694,Islington 019A,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow31,E01002703,Islington 023C,4
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow32,E01000852,Camden 026C,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow33,E01000861,Camden 019B,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow34,E01004702,Westminster 009E,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow35,E01033487,Islington 011F,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow36,E01000927,Camden 007F,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow37,E01000932,Camden 013D,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow38,E01000938,Camden 024B,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow39,E01000959,Camden 019E,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow40,E01001779,Hackney 026A,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow41,E01001828,Hackney 028B,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow42,E01002701,Islington 023A,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow43,E01002704,Islington 023D,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow44,E01002708,Islington 015A,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow45,E01002737,Islington 005D,3
100055,Maria Fidelis Roman Catholic Convent School FCJ,538,Sec2LSOA_Flow46,E01002753,Islington 002A,3
100056,William Ellis School,611,Sec2LSOA_Flow1,E01000889,Camden 007A,27
100056,William Ellis School,611,Sec2LSOA_Flow2,E01000905,Camden 012D,21
100056,William Ellis School,611,Sec2LSOA_Flow3,E01000891,Camden 007C,20
100056,William Ellis School,611,Sec2LSOA_Flow4,E01000890,Camden 007B,19
100056,William Ellis School,611,Sec2LSOA_Flow5,E01000901,Camden 007D,19
100056,William Ellis School,611,Sec2LSOA_Flow6,E01000912,Camden 001D,19
100056,William Ellis School,611,Sec2LSOA_Flow7,E01000925,Camden 009D,19
100056,William Ellis School,611,Sec2LSOA_Flow8,E01000892,Camden 006D,15
100056,William Ellis School,611,Sec2LSOA_Flow9,E01000904,Camden 012C,15
100056,William Ellis School,611,Sec2LSOA_Flow10,E01000928,Camden 003E,14
100056,William Ellis School,611,Sec2LSOA_Flow11,E01000888,Camden 006C,13
100056,William Ellis School,611,Sec2LSOA_Flow12,E01000902,Camden 012B,13
100056,William Ellis School,611,Sec2LSOA_Flow13,E01000908,Camden 001B,13
100056,William Ellis School,611,Sec2LSOA_Flow14,E01000907,Camden 001A,12
100056,William Ellis School,611,Sec2LSOA_Flow15,E01000886,Camden 006A,12
100056,William Ellis School,611,Sec2LSOA_Flow16,E01000856,Camden 019A,12
100056,William Ellis School,611,Sec2LSOA_Flow17,E01000910,Camden 003A,11
100056,William Ellis School,611,Sec2LSOA_Flow18,E01000858,Camden 018B,11
100056,William Ellis School,611,Sec2LSOA_Flow19,E01000954,Camden 022C,10
100056,William Ellis School,611,Sec2LSOA_Flow20,E01000922,Camden 007E,8
100056,William Ellis School,611,Sec2LSOA_Flow21,E01000959,Camden 019E,7
100056,William Ellis School,611,Sec2LSOA_Flow22,E01000958,Camden 019D,7
100056,William Ellis School,611,Sec2LSOA_Flow23,E01000949,Camden 023C,7
100056,William Ellis School,611,Sec2LSOA_Flow24,E01000900,Camden 012A,7
100056,William Ellis School,611,Sec2LSOA_Flow25,E01000867,Camden 015C,7
100056,William Ellis School,611,Sec2LSOA_Flow26,E01002789,Islington 008D,6
100056,William Ellis School,611,Sec2LSOA_Flow27,E01000972,Camden 010D,6
100056,William Ellis School,611,Sec2LSOA_Flow28,E01000927,Camden 007F,6
100056,William Ellis School,611,Sec2LSOA_Flow29,E01000887,Camden 006B,6
100056,William Ellis School,611,Sec2LSOA_Flow30,E01000870,Camden 009B,6
100056,William Ellis School,611,Sec2LSOA_Flow31,E01002772,Islington 002F,5
100056,William Ellis School,611,Sec2LSOA_Flow32,E01000953,Camden 022B,5
100056,William Ellis School,611,Sec2LSOA_Flow33,E01000923,Camden 003D,5
100056,William Ellis School,611,Sec2LSOA_Flow34,E01000919,Camden 028D,5
100056,William Ellis School,611,Sec2LSOA_Flow35,E01000911,Camden 003B,5
100056,William Ellis School,611,Sec2LSOA_Flow36,E01000869,Camden 015E,5
100056,William Ellis School,611,Sec2LSOA_Flow37,E01000863,Camden 021A,5
100056,William Ellis School,611,Sec2LSOA_Flow38,E01002788,Islington 008C,4
100056,William Ellis School,611,Sec2LSOA_Flow39,E01002758,Islington 001C,4
100056,William Ellis School,611,Sec2LSOA_Flow40,E01000973,Camden 010E,4
100056,William Ellis School,611,Sec2LSOA_Flow41,E01000951,Camden 023E,4
100056,William Ellis School,611,Sec2LSOA_Flow42,E01000950,Camden 023D,4
100056,William Ellis School,611,Sec2LSOA_Flow43,E01000948,Camden 021D,4
100056,William Ellis School,611,Sec2LSOA_Flow44,E01000944,Camden 023A,4
100056,William Ellis School,611,Sec2LSOA_Flow45,E01000921,Camden 003C,4
100056,William Ellis School,611,Sec2LSOA_Flow46,E01000909,Camden 001C,4
100056,William Ellis School,611,Sec2LSOA_Flow47,E01000896,Camden 002D,4
100056,William Ellis School,611,Sec2LSOA_Flow48,E01000895,Camden 002C,4
100056,William Ellis School,611,Sec2LSOA_Flow49,E01002731,Islington 007B,3
100056,William Ellis School,611,Sec2LSOA_Flow50,E01000946,Camden 021B,3
100056,William Ellis School,611,Sec2LSOA_Flow51,E01000939,Camden 024C,3
100056,William Ellis School,611,Sec2LSOA_Flow52,E01000926,Camden 009E,3
100056,William Ellis School,611,Sec2LSOA_Flow53,E01000898,Camden 008E,3
100056,William Ellis School,611,Sec2LSOA_Flow54,E01000876,Camden 013B,3
100056,William Ellis School,611,Sec2LSOA_Flow55,E01000868,Camden 015D,3
100056,William Ellis School,611,Sec2LSOA_Flow56,E01000866,Camden 009A,3
100056,William Ellis School,611,Sec2LSOA_Flow57,E01000864,Camden 015A,3
100056,William Ellis School,611,Sec2LSOA_Flow58,E01000861,Camden 019B,3
100056,William Ellis School,611,Sec2LSOA_Flow59,E01000847,Camden 014D,3
100056,William Ellis School,611,Sec2LSOA_Flow60,E01000845,Camden 014B,3
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow1,E01002786,Islington 010D,11
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow2,E01000954,Camden 022C,10
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow3,E01000907,Camden 001A,10
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow4,E01000901,Camden 007D,9
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow5,E01000958,Camden 019D,8
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow6,E01002708,Islington 015A,7
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow7,E01002734,Islington 005B,7
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow8,E01002767,Islington 011D,7
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow9,E01000143,Barnet 041D,6
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow10,E01000904,Camden 012C,6
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow11,E01000972,Camden 010D,6
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow12,E01004461,Waltham Forest 014E,6
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow13,E01000846,Camden 014C,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow14,E01000889,Camden 007A,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow15,E01000952,Camden 022A,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow16,E01000953,Camden 022B,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow17,E01000955,Camden 022D,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow18,E01002033,Haringey 010D,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow19,E01002694,Islington 019A,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow20,E01002703,Islington 023C,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow21,E01002710,Islington 019D,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow22,E01002727,Islington 021C,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow23,E01002730,Islington 007A,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow24,E01002732,Islington 005A,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow25,E01002773,Islington 004D,5
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow26,E01000858,Camden 018B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow27,E01000870,Camden 009B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow28,E01000905,Camden 012D,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow29,E01000911,Camden 003B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow30,E01000924,Camden 009C,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow31,E01001752,Hackney 025A,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow32,E01001779,Hackney 026A,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow33,E01001971,Haringey 001B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow34,E01001998,Haringey 023A,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow35,E01002046,Haringey 026C,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow36,E01002101,Haringey 007B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow37,E01002706,Islington 023E,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow38,E01002709,Islington 019C,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow39,E01002749,Islington 006D,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow40,E01002759,Islington 002D,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow41,E01002760,Islington 002E,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow42,E01002765,Islington 015D,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow43,E01002770,Islington 004B,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow44,E01002771,Islington 004C,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow45,E01002787,Islington 010E,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow46,E01002798,Islington 018C,4
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow47,E01000138,Barnet 040A,3
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow48,E01000141,Barnet 039A,3
100059,La Sainte Union Catholic Secondary School,885,Sec2LSOA_Flow49,E01000176,Barnet 027A,3
